Iteration,Moth 1 Distance,Moth 2 Distance,Moth 3 Distance,Moth 4 Distance,Moth 5 Distance,Moth 6 Distance,Moth 7 Distance,Moth 8 Distance,Moth 9 Distance,Moth 10 Distance,Moth 11 Distance,Moth 12 Distance,Moth 13 Distance,Moth 14 Distance,Moth 15 Distance,Moth 16 Distance,Moth 17 Distance,Moth 18 Distance
145,3203.23,2656.99,2656.99,2656.99,3569.81,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3446.7,2656.99,2656.99,3569.81,3006.33,3446.7
146,3103.62,2656.99,2656.99,2656.99,3569.81,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3006.33,2656.99,2656.99,3569.81,3861.93,3006.33
147,3103.62,2656.99,2656.99,2656.99,3569.81,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3006.33,2656.99,2656.99,3569.81,3861.93,3006.33
148,3007.3,2656.99,2656.99,2656.99,4071.1,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3428.7,2656.99,2656.99,4071.1,3861.93,3428.7
149,3103.62,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,3728.01,3861.93,3728.01
150,3007.3,2656.99,2656.99,2656.99,3428.7,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3428.7,2656.99,2656.99,3428.7,3861.93,3428.7
151,3247.06,2656.99,2656.99,2656.99,3428.7,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3428.7,2656.99,2656.99,3428.7,3006.33,3428.7
152,3247.06,2656.99,2656.99,2656.99,3907.87,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3907.87,2656.99,2656.99,3907.87,2992.87,3907.87
153,4205.01,2656.99,2656.99,2656.99,3907.87,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3907.87,2656.99,2656.99,3907.87,3680.23,3907.87
154,3563.59,2656.99,2656.99,2656.99,3428.7,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3428.7,2656.99,2656.99,3428.7,3338.13,3428.7
155,3759.52,2656.99,2656.99,2656.99,3907.87,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3907.87,2656.99,2656.99,3907.87,3680.23,3907.87
156,3203.23,2656.99,2656.99,2656.99,4347.26,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4347.26,2656.99,2656.99,4347.26,4102.66,4347.26
157,3203.23,2656.99,2656.99,2656.99,4401.92,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4401.92,2656.99,2656.99,4401.92,3680.23,4401.92
158,3338.13,2656.99,2656.99,2656.99,3338.13,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4102.66,2656.99,2656.99,3338.13,4102.6,4102.66
159,4401.92,2656.99,2656.99,2656.99,4401.92,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4102.66,2656.99,2656.99,4401.92,3680.23,4102.66
160,4401.92,2656.99,2656.99,2656.99,4401.92,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3201.12,2656.99,2656.99,4401.92,3680.23,3201.12
161,4401.92,2656.99,2656.99,2656.99,4401.92,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4102.66,2656.99,2656.99,4401.92,3338.13,4102.66
162,4401.92,2656.99,2656.99,2656.99,4401.92,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3415.3,2656.99,2656.99,4401.92,3007.3,3415.3
163,4347.26,2656.99,2656.99,2656.99,4347.26,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3415.3,2656.99,2656.99,4347.26,4016.44,3415.3
164,4347.26,2656.99,2656.99,2656.99,4347.26,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2890.52,2656.99,2656.99,4347.26,3007.3,2890.52
165,3680.23,2656.99,2656.99,2656.99,3907.87,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3344.35,2656.99,2656.99,3907.87,3007.3,3344.35
166,3680.23,2656.99,2656.99,2656.99,3428.7,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3398.02,2656.99,2656.99,3428.7,3563.59,3398.02
167,3446.7,2656.99,2656.99,2656.99,3907.87,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3398.02,2656.99,2656.99,3907.87,2992.87,3398.02
168,3446.7,2656.99,2656.99,2656.99,3338.13,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,3338.13,3563.59,3728.01
169,3344.35,2656.99,2656.99,2656.99,4401.92,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3398.02,2656.99,2656.99,4401.92,3563.59,3398.02
170,2890.52,2656.99,2656.99,2656.99,3714.56,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3500.37,2656.99,2656.99,3714.56,4205.01,3500.37
171,2890.52,2656.99,2656.99,2656.99,4401.92,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3398.02,2656.99,2656.99,4401.92,3247.06,3398.02
172,2890.52,2656.99,2656.99,2656.99,4102.6,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,4102.6,3344.35,3728.01
173,3415.3,2656.99,2656.99,2656.99,3869.07,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4071.1,2656.99,2656.99,3869.07,2890.52,4071.1
174,3659.9,2656.99,2656.99,2656.99,3869.07,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,3869.07,3344.35,3728.01
175,3659.9,2656.99,2656.99,2656.99,3869.07,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,3869.07,2890.52,3728.01
176,3659.9,2656.99,2656.99,2656.99,2858.95,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3398.02,2656.99,2656.99,2858.95,2903.97,3398.02
177,3415.3,2656.99,2656.99,2656.99,3007.3,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,3007.3,2890.52,3728.01
178,4102.66,2656.99,2656.99,2656.99,3563.59,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,3563.59,2890.52,3728.01
179,3201.12,2656.99,2656.99,2656.99,3563.59,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,3563.59,2890.52,3728.01
180,3006.33,2656.99,2656.99,2656.99,3759.52,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3398.02,2656.99,2656.99,3759.52,3759.52,3398.02
181,3545.33,2656.99,2656.99,2656.99,3759.52,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,3759.52,3759.52,3728.01
182,3545.33,2656.99,2656.99,2656.99,3563.59,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3398.02,2656.99,2656.99,3563.59,3563.59,3398.02
183,3006.33,2656.99,2656.99,2656.99,3569.81,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3398.02,2656.99,2656.99,3569.81,4205.01,3398.02
184,3006.33,2656.99,2656.99,2656.99,4071.1,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,4071.1,3247.06,3728.01
185,3446.7,2656.99,2656.99,2656.99,3007.3,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4071.1,2656.99,2656.99,3007.3,4205.01,4071.1
186,3446.7,2656.99,2656.99,2656.99,3007.3,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4071.1,2656.99,2656.99,3007.3,3247.06,4071.1
187,3446.7,2656.99,2656.99,2656.99,2859.01,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,2859.01,4205.01,3728.01
188,3446.7,2656.99,2656.99,2656.99,3967.77,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3674.34,2656.99,2656.99,3967.77,3247.06,3674.34
189,3344.35,2656.99,2656.99,2656.99,3967.77,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3907.87,2656.99,2656.99,3967.77,4205.01,3907.87
190,3660.88,2656.99,2656.99,2656.99,3967.77,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4102.6,2656.99,2656.99,3967.77,3247.06,4102.6
191,3660.88,2656.99,2656.99,2656.99,3967.77,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3900.63,2656.99,2656.99,3967.77,3247.06,3900.63
192,3344.35,2656.99,2656.99,2656.99,3868.15,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4102.6,2656.99,2656.99,3868.15,3247.06,4102.6
193,3247.06,2656.99,2656.99,2656.99,3659.9,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4102.6,2656.99,2656.99,3659.9,4205.01,4102.6
194,3569.81,2656.99,2656.99,2656.99,3660.88,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3907.87,2656.99,2656.99,3660.88,4071.1,3907.87
195,3569.81,2656.99,2656.99,2656.99,2890.52,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2903.97,2656.99,2656.99,2890.52,4071.1,2903.97
196,4071.1,2656.99,2656.99,2656.99,2992.87,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,2992.87,3500.37,3728.01
197,3569.81,2656.99,2656.99,2656.99,3680.23,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2903.97,2656.99,2656.99,3680.23,3500.37,2903.97
198,4071.1,2656.99,2656.99,2656.99,2992.87,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,2992.87,2992.87,3728.01
199,3569.81,2656.99,2656.99,2656.99,3500.37,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,3500.37,3500.37,3728.01
200,4071.1,2656.99,2656.99,2656.99,3500.37,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,3500.37,3500.37,3728.01
201,3500.37,2656.99,2656.99,2656.99,2992.87,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2903.97,2656.99,2656.99,2992.87,2992.87,2903.97
202,3714.56,2656.99,2656.99,2656.99,2992.87,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,2992.87,2992.87,3728.01
203,3500.37,2656.99,2656.99,2656.99,3500.37,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2903.97,2656.99,2656.99,3500.37,3500.37,2903.97
204,3714.56,2656.99,2656.99,2656.99,2992.87,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,2992.87,2992.87,3728.01
205,3714.56,2656.99,2656.99,2656.99,3500.37,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2903.97,2656.99,2656.99,3500.37,3500.37,2903.97
206,3714.56,2656.99,2656.99,2656.99,3500.37,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2890.52,2656.99,2656.99,3500.37,3500.37,2890.52
207,3714.56,2656.99,2656.99,2656.99,3500.37,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2890.52,2656.99,2656.99,3500.37,3500.37,2890.52
208,3714.56,2656.99,2656.99,2656.99,3446.7,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3344.35,2656.99,2656.99,3446.7,3545.33,3344.35
209,3714.56,2656.99,2656.99,2656.99,3674.34,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3344.35,2656.99,2656.99,3674.34,3545.33,3344.35
210,3714.56,2656.99,2656.99,2656.99,3674.34,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3344.35,2656.99,2656.99,3674.34,3545.33,3344.35
211,3714.56,2656.99,2656.99,2656.99,3446.7,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3344.35,2656.99,2656.99,3446.7,3765.74,3344.35
212,3500.37,2656.99,2656.99,2656.99,3500.37,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2890.52,2656.99,2656.99,3500.37,3765.74,2890.52
213,4167.41,2656.99,2656.99,2656.99,3201.12,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2890.52,2656.99,2656.99,3201.12,3226.73,2890.52
214,4347.26,2656.99,2656.99,2656.99,4102.66,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3344.35,2656.99,2656.99,4102.66,2903.97,3344.35
215,4347.26,2656.99,2656.99,2656.99,3900.63,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2890.52,2656.99,2656.99,3900.63,2903.97,2890.52
216,4167.41,2656.99,2656.99,2656.99,3900.63,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2890.52,2656.99,2656.99,3900.63,2890.52,2890.52
217,3868.09,2656.99,2656.99,2656.99,3854.69,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3344.35,2656.99,2656.99,3854.69,3344.35,3344.35
218,4056.66,2656.99,2656.99,2656.99,3854.69,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3344.35,2656.99,2656.99,3854.69,3344.35,3344.35
219,3854.69,2656.99,2656.99,2656.99,3854.69,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3344.35,2656.99,2656.99,3854.69,3344.35,3344.35
220,3226.73,2656.99,2656.99,2656.99,3226.73,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3344.35,2656.99,2656.99,3226.73,3344.35,3344.35
221,3569.81,2656.99,2656.99,2656.99,3569.81,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2890.52,2656.99,2656.99,3569.81,2890.52,2890.52
222,3569.81,2656.99,2656.99,2656.99,3569.81,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2992.87,2656.99,2656.99,3569.81,3759.52,2992.87
223,3563.59,2656.99,2656.99,2656.99,4016.44,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3563.59,2656.99,2656.99,4016.44,3765.74,3563.59
224,3759.52,2656.99,2656.99,2656.99,4016.44,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4116.06,2656.99,2656.99,4016.44,3545.33,4116.06
225,2890.52,2656.99,2656.99,2656.99,3569.81,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4116.06,2656.99,2656.99,3569.81,3765.74,4116.06
226,2890.52,2656.99,2656.99,2656.99,2999.09,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3563.59,2656.99,2656.99,2999.09,3765.74,3563.59
227,3344.35,2656.99,2656.99,2656.99,3854.69,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3563.59,2656.99,2656.99,3854.69,3765.74,3563.59
228,3446.7,2656.99,2656.99,2656.99,3861.93,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4205.01,2656.99,2656.99,3861.93,3967.77,4205.01
229,2999.09,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4056.66,2656.99,2656.99,3728.01,3967.77,4056.66
230,2999.09,2656.99,2656.99,2656.99,2903.97,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4056.66,2656.99,2656.99,2903.97,3765.74,4056.66
231,3569.81,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3623.49,2656.99,2656.99,3728.01,3720.78,3623.49
232,3569.81,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3869.13,2656.99,2656.99,3728.01,4167.41,3869.13
233,3900.63,2656.99,2656.99,2656.99,2903.97,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3869.13,2656.99,2656.99,2903.97,4401.92,3869.13
234,3900.63,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3868.15,2656.99,2656.99,3728.01,4167.41,3868.15
235,3900.63,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3659.9,2656.99,2656.99,3728.01,3500.37,3659.9
236,3338.13,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3759.52,2656.99,2656.99,3728.01,2992.87,3759.52
237,3900.63,2656.99,2656.99,2656.99,3674.34,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3714.56,2656.99,2656.99,3674.34,2992.87,3714.56
238,3338.13,2656.99,2656.99,2656.99,3446.7,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3759.52,2656.99,2656.99,3446.7,2992.87,3759.52
239,3900.63,2656.99,2656.99,2656.99,3446.7,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2890.52,2656.99,2656.99,3446.7,2992.87,2890.52
240,3765.74,2656.99,2656.99,2656.99,3446.7,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3759.52,2656.99,2656.99,3446.7,3500.37,3759.52
241,4213.35,2656.99,2656.99,2656.99,3446.7,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3759.52,2656.99,2656.99,3446.7,4167.41,3759.52
242,4400.94,2656.99,2656.99,2656.99,3446.7,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3759.52,2656.99,2656.99,3446.7,4167.41,3759.52
243,3967.77,2656.99,2656.99,2656.99,3680.23,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3759.52,2656.99,2656.99,3680.23,4401.92,3759.52
244,2859.01,2656.99,2656.99,2656.99,3545.33,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3563.59,2656.99,2656.99,3545.33,4167.41,3563.59
245,3007.3,2656.99,2656.99,2656.99,3765.74,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3563.59,2656.99,2656.99,3765.74,3868.09,3563.59
246,3007.3,2656.99,2656.99,2656.99,3720.78,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3563.59,2656.99,2656.99,3720.78,3868.09,3563.59
247,3103.62,2656.99,2656.99,2656.99,3398.02,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3563.59,2656.99,2656.99,3398.02,3868.09,3563.59
248,3103.62,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3563.59,2656.99,2656.99,3728.01,3868.09,3563.59
249,3292.19,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3563.59,2656.99,2656.99,3728.01,3868.09,3563.59
250,3103.62,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3563.59,2656.99,2656.99,3728.01,3868.09,3563.59
251,3203.23,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3563.59,2656.99,2656.99,3728.01,3868.09,3563.59
252,3967.77,2656.99,2656.99,2656.99,3428.7,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3563.59,2656.99,2656.99,3428.7,3868.09,3563.59
253,3623.49,2656.99,2656.99,2656.99,2858.95,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3563.59,2656.99,2656.99,2858.95,3868.09,3563.59
254,3623.49,2656.99,2656.99,2656.99,3007.3,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3563.59,2656.99,2656.99,3007.3,3343.37,3563.59
255,3869.13,2656.99,2656.99,2656.99,3007.3,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3759.52,2656.99,2656.99,3007.3,3343.37,3759.52
256,3623.49,2656.99,2656.99,2656.99,4071.1,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3759.52,2656.99,2656.99,4071.1,3868.09,3759.52
257,3098.7,2656.99,2656.99,2656.99,4071.1,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3765.74,2656.99,2656.99,4071.1,4167.41,3765.74
258,3098.7,2656.99,2656.99,2656.99,3569.81,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3765.74,2656.99,2656.99,3569.81,4167.41,3765.74
259,3098.7,2656.99,2656.99,2656.99,4071.1,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3226.73,2656.99,2656.99,4071.1,4401.92,3226.73
260,3098.7,2656.99,2656.99,2656.99,3569.81,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2903.97,2656.99,2656.99,3569.81,4167.41,2903.97
261,3098.7,2656.99,2656.99,2656.99,4071.1,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,4071.1,4167.41,3728.01
262,3098.7,2656.99,2656.99,2656.99,4071.1,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2903.97,2656.99,2656.99,4071.1,3103.62,2903.97
263,3098.7,2656.99,2656.99,2656.99,4116.06,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3728.01,2656.99,2656.99,4116.06,3103.62,3728.01
264,3098.7,2656.99,2656.99,2656.99,4116.06,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2903.97,2656.99,2656.99,4116.06,3103.62,2903.97
265,3247.06,2656.99,2656.99,2656.99,4116.06,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2903.97,2656.99,2656.99,4116.06,3292.19,2903.97
266,3531.94,2656.99,2656.99,2656.99,4116.06,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3907.87,2656.99,2656.99,4116.06,2858.95,3907.87
267,2890.52,2656.99,2656.99,2656.99,4071.1,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4102.6,2656.99,2656.99,4071.1,3098.7,4102.6
268,3531.94,2656.99,2656.99,2656.99,4071.1,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4401.92,2656.99,2656.99,4071.1,3868.09,4401.92
269,3531.94,2656.99,2656.99,2656.99,3569.81,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4167.41,2656.99,2656.99,3569.81,3868.09,4167.41
270,3531.94,2656.99,2656.99,2656.99,3226.73,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3103.62,2656.99,2656.99,3226.73,4016.44,3103.62
271,3531.94,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3103.62,2656.99,2656.99,2656.99,3103.62,3103.62
272,3292.19,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3103.62,2656.99,2656.99,2656.99,3103.62,3103.62
273,2859.01,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4016.44,2656.99,2656.99,2656.99,4016.44,4016.44
274,3415.3,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3569.81,2656.99,2656.99,2656.99,3569.81,3569.81
275,3415.3,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4071.1,2656.99,2656.99,2656.99,4071.1,4071.1
276,3868.15,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4071.1,2656.99,2656.99,2656.99,4071.1,4071.1
277,4016.44,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4071.1,2656.99,2656.99,2656.99,4071.1,4071.1
278,3103.62,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4071.1,2656.99,2656.99,2656.99,4071.1,4071.1
279,3203.23,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3569.81,2656.99,2656.99,2656.99,3569.81,3569.81
280,3338.13,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4071.1,2656.99,2656.99,2656.99,4071.1,4071.1
281,3900.63,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4205.01,2656.99,2656.99,2656.99,4205.01,4205.01
282,3900.63,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4205.01,2656.99,2656.99,2656.99,4205.01,4205.01
283,3900.63,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3531.94,2656.99,2656.99,2656.99,3531.94,3531.94
284,3900.63,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4400.94,2656.99,2656.99,2656.99,4400.94,4400.94
285,3338.13,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4213.35,2656.99,2656.99,2656.99,4213.35,4213.35
286,3680.23,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4400.94,2656.99,2656.99,2656.99,4400.94,4400.94
287,3680.23,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,4400.94,2656.99,2656.99,2656.99,4400.94,4400.94
288,3338.13,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3967.77,2656.99,2656.99,2656.99,3967.77,3967.77
289,3900.63,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3967.77,2656.99,2656.99,2656.99,3967.77,3967.77
290,3900.63,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2859.01,2656.99,2656.99,2656.99,2859.01,2859.01
291,3569.81,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3967.77,2656.99,2656.99,2656.99,3967.77,3967.77
292,3226.73,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3967.77,2656.99,2656.99,2656.99,3967.77,3967.77
293,3861.93,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3623.49,2656.99,2656.99,2656.99,3623.49,3623.49
294,3226.73,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,3869.07,2656.99,2656.99,2656.99,3869.07,3869.07
